order_id,customer_name,region,product_id,product_name,unit_price,quantity,order_date
ORD002538,Amber Kennedy,West,P003,USB-C Hub,34.5,2,2026-06-02
ORD002539,Derrick Huff,South,P005,Webcam HD,59.99,3,2026-05-12
ORD002540,David Saunders,North,P006,Laptop Stand,45.0,4,2026-05-18
ORD002541,Paul Wilson,East,P003,USB-C Hub,34.5,-1,2026-05-07
ORD002542,Shirley Cox,South,P001,Wireless Mouse,19.99,1,2026-05-17
ORD002543,Suzanne Valdez,South,P001,Wireless Mouse,19.99,4,2026-06-09
ORD002544,Jason Hudson,,P003,USB-C Hub,34.5,5,2026-06-29
ORD002545,Joshua Frank,West,P003,USB-C Hub,34.5,2,2026-05-22
ORD002546,Brenda Green,,P007,Noise Cancelling Headphones,199.99,5,2026-05-11
ORD002547,Brad Fisher,East,P001,Wireless Mouse,19.99,1,2026-07-13
ORD002548,Mackenzie Barton,West,P002,Mechanical Keyboard,89.99,1,2026-07-05
ORD002549,Alexis Martinez,Central,P004,27in Monitor,249.0,4,2026-05-09
ORD002550,Tara Newton,,P007,Noise Cancelling Headphones,199.99,5,2026-04-27
ORD002551,Jeffrey Vaughn,East,P002,Mechanical Keyboard,89.99,5,2026-07-14
ORD002552,Sean Sellers,West,P003,USB-C Hub,34.5,5,2026-07-06
ORD002553,James Hawkins,East,P007,Noise Cancelling Headphones,199.99,3,2026-06-19
ORD002554,Steven Villanueva,Central,P002,Mechanical Keyboard,89.99,5,2026-06-08
ORD002555,Wendy Williams,North,P005,Webcam HD,59.99,5,2026-06-21
ORD002556,Jerry Ortiz,North,P007,Noise Cancelling Headphones,199.99,2,2026-05-26
ORD002557,Donna Woods,South,P006,Laptop Stand,45.0,4,2026-04-28
ORD002558,Ralph Hendricks,Central,P001,Wireless Mouse,19.99,4,2026-07-09
ORD002559,Steven Watkins,Central,P004,27in Monitor,249.0,3,2026-05-19
ORD002560,Jamie Gonzales,East,P006,Laptop Stand,45.0,2,2026-05-31
ORD002561,Theresa Davis,West,P006,Laptop Stand,45.0,1,2026-05-12
ORD002562,Justin Merritt,North,P008,Desk Lamp,24.99,5,2026-06-07
ORD002563,Jessica Morris,Central,P003,USB-C Hub,34.5,1,2026-05-14
ORD002564,Charles Cervantes,East,P001,Wireless Mouse,19.99,4,2026-06-21
ORD002565,Christine Stone DDS,North,P004,27in Monitor,249.0,1,2026-06-10
ORD002566,Dustin Wilson,East,P001,Wireless Mouse,19.99,2,2026-05-10
ORD002567,Stephen Roberts,West,P003,USB-C Hub,34.5,2,2026-07-07
ORD002568,Nicole Middleton DDS,North,P005,Webcam HD,59.99,1,2026-04-28
ORD002569,Ryan Fischer,North,P006,Laptop Stand,45.0,5,2026-04-18
ORD002570,Toni Fernandez,East,P001,Wireless Mouse,19.99,1,2026-06-26
ORD002571,Ronnie Johnson,Central,P006,Laptop Stand,45.0,5,2026-05-04
ORD002572,Laura Dennis,South,P008,Desk Lamp,24.99,1,2026-06-01
ORD002573,Elizabeth Rodriguez,North,P006,Laptop Stand,45.0,5,2026-06-18
ORD002574,Jill Reynolds,East,P001,Wireless Mouse,19.99,1,2026-05-09
ORD002575,Wendy Dennis,Central,P001,Wireless Mouse,19.99,2,2026-04-26
ORD002576,Bob Mcguire,Central,P001,Wireless Mouse,19.99,2,2026-06-20
ORD002577,Jonathon Hill,Central,P002,Mechanical Keyboard,89.99,5,2026-06-11
ORD002578,Paula Mann,South,P006,Laptop Stand,45.0,5,2026-05-14
ORD002579,Jessica Randolph,East,P004,27in Monitor,249.0,3,2026-06-26
ORD002580,Ryan Guerrero,Central,P001,Wireless Mouse,19.99,4,2026-07-03
ORD002581,Mark Smith,Central,P007,Noise Cancelling Headphones,199.99,5,2026-04-28
ORD002582,Tony Nunez,South,P004,27in Monitor,249.0,4,2026-05-09
ORD002583,Robert Gross,East,P005,Webcam HD,59.99,3,2026-05-11
ORD002584,Shawn Tapia,South,P008,Desk Lamp,24.99,-1,2026-07-02
ORD002585,April Jones,South,P006,Laptop Stand,45.0,1,2026-06-05
ORD002586,Christopher Barnes,West,P007,Noise Cancelling Headphones,199.99,2,2026-05-09
ORD002587,Kevin Little,South,P003,USB-C Hub,34.5,5,2026-05-29
ORD002588,,North,P002,Mechanical Keyboard,89.99,1,2026-05-06
ORD002589,John Robles,Central,P001,Wireless Mouse,19.99,3,2026-05-21
ORD002590,John Davis,North,P001,Wireless Mouse,19.99,2,2026-04-26
ORD002591,Nicole Mitchell,East,P003,USB-C Hub,34.5,5,2026-07-12
ORD002592,Matthew Wilson,Central,P008,Desk Lamp,24.99,3,2026-05-27
ORD002593,Brian Terry,Central,P003,USB-C Hub,34.5,1,2026-06-18
ORD002594,Karen Ballard,South,P004,27in Monitor,249.0,2,2026-05-30
ORD002595,David Carter,North,P006,Laptop Stand,45.0,3,2026-05-31
ORD002596,Rachel Brown,North,P003,USB-C Hub,34.5,1,2026-06-24
ORD002597,Evan Myers,South,P001,Wireless Mouse,19.99,2,2026-05-25
ORD002598,Thomas Adams,Central,P003,USB-C Hub,34.5,1,2026-06-20
ORD002599,Robert Parker,West,P001,Wireless Mouse,19.99,3,2026-05-22
ORD002600,Carol Harris,North,P006,Laptop Stand,45.0,3,2026-06-11
ORD002601,Lisa Rivera,North,P008,Desk Lamp,24.99,4,2026-06-09
ORD002602,Nathan Lang,Central,P006,Laptop Stand,45.0,2,2026-04-24
ORD002603,Susan Wang,West,P003,USB-C Hub,34.5,5,2026-06-04
ORD002604,Kelly Cox,Central,P005,Webcam HD,59.99,1,2026-05-03
ORD002605,Joseph Heath,South,P001,Wireless Mouse,19.99,1,2026-05-06
ORD002606,Susan Rivera,South,P004,27in Monitor,249.0,2,2026-05-05
ORD002607,Teresa Johnson,Central,P005,Webcam HD,59.99,2,2026-04-17
ORD002608,Ashley Sanders,South,P006,Laptop Stand,45.0,5,2026-05-29
ORD002609,Eric Hall,South,P001,Wireless Mouse,19.99,2,2026-06-24
ORD002610,Dominic Martinez,South,P003,USB-C Hub,34.5,2,2026-06-25
ORD002611,Bonnie Yang,South,P003,USB-C Hub,34.5,1,2026-05-10
ORD002611,Benjamin Bowen,North,P002,Mechanical Keyboard,89.99,4,2026-06-23
ORD002613,Adrian Greer,Central,P001,Wireless Mouse,19.99,3,2026-06-09
ORD002614,Noah Sparks,North,P006,Laptop Stand,45.0,4,2026-05-03
ORD002615,Emily Morris,North,P001,Wireless Mouse,19.99,2,2026-06-01
ORD002616,Donald Harris,Central,P002,Mechanical Keyboard,89.99,4,2026-05-09
ORD002617,Kaitlin Carter,North,P004,27in Monitor,249.0,1,2026-04-24
ORD002618,Kristina Webb,West,P005,Webcam HD,59.99,1,2026-07-06
ORD002619,Dana Smith,North,P004,27in Monitor,249.0,1,2026-05-30
ORD002620,Jake Payne,West,P006,Laptop Stand,45.0,4,2026-04-25
ORD002621,William Sanders,South,P007,Noise Cancelling Headphones,199.99,2,2026-05-06
ORD002622,Justin Day,East,P006,Laptop Stand,45.0,1,2026-05-15
ORD002623,Vanessa Davis,West,P001,Wireless Mouse,19.99,4,2026-05-01
ORD002624,Katherine Wright,,P004,27in Monitor,249.0,2,2026-04-28
ORD002625,Kara Sharp,South,P008,Desk Lamp,24.99,2,2026-06-05
ORD002626,Randall King,East,P002,Mechanical Keyboard,89.99,3,2026-05-14
ORD002627,Chris Morris,East,P006,Laptop Stand,45.0,5,2026-06-05
ORD002628,Aaron Vaughn,Central,P001,Wireless Mouse,19.99,5,2026-06-22
ORD002629,Kimberly Edwards,East,P007,Noise Cancelling Headphones,199.99,2,2026-06-13
ORD002630,Michael Robertson,Central,P007,Noise Cancelling Headphones,199.99,3,2026-07-02
ORD002631,Angela Garcia DDS,South,P005,Webcam HD,59.99,4,2026-05-19
ORD002632,Carla Goodman,South,P004,27in Monitor,249.0,2,2026-04-30
ORD002633,Wesley Williams,East,P002,Mechanical Keyboard,89.99,1,2026-05-24
ORD002634,Robert Freeman,West,P006,Laptop Stand,45.0,3,2026-06-22
ORD002635,Jennifer Phillips,West,P005,Webcam HD,59.99,4,2026-05-25
ORD002636,Thomas Rhodes,East,P005,Webcam HD,59.99,3,2026-06-02
ORD002637,Jacqueline Santos,Central,P005,Webcam HD,59.99,4,2026-04-28
ORD002638,Christine Mendez,South,P007,Noise Cancelling Headphones,199.99,2,2026-06-19
ORD002639,Danielle Ford,Central,P001,Wireless Mouse,19.99,5,2026-07-09
ORD002640,Michelle Phelps,Central,P006,Laptop Stand,45.0,2,2026-04-28
ORD002641,Sandra Smith,West,P007,Noise Cancelling Headphones,199.99,4,2026-05-23
ORD002642,Austin Rowland,East,P008,Desk Lamp,24.99,3,2026-05-14
ORD002643,Michael Medina,East,P003,USB-C Hub,34.5,4,2026-05-15
ORD002644,John Moore,South,P004,27in Monitor,249.0,2,2026-05-17
ORD002645,Courtney Fuller,North,P006,Laptop Stand,45.0,3,2026-07-08
ORD002646,Robert Parrish,North,P008,Desk Lamp,24.99,2,2026-06-07
ORD002647,Marcus Powell,South,P008,Desk Lamp,24.99,5,2026-05-08
ORD002648,Mary Jones,Central,P008,Desk Lamp,24.99,1,2026-04-29
ORD002649,Diana Baker,Central,P005,Webcam HD,59.99,2,2026-04-25
ORD002650,Laurie Miranda,South,P008,Desk Lamp,24.99,1,2026-05-15
ORD002651,Leslie Ramirez,East,P001,Wireless Mouse,19.99,5,2026-06-27
ORD002652,Mary Kennedy,Central,P008,Desk Lamp,24.99,4,2026-05-01
ORD002653,,East,P004,27in Monitor,249.0,4,2026-06-27
ORD002654,Christopher Baxter,Central,P006,Laptop Stand,45.0,2,2026-05-15
ORD002655,Amy Hunt,South,P001,Wireless Mouse,19.99,1,2026-05-25
ORD002656,Erin Mason,West,P002,Mechanical Keyboard,89.99,3,2026-04-26
ORD002657,Jamie Cruz,Central,P001,Wireless Mouse,19.99,5,2026-05-28
ORD002658,Joseph Schmidt,North,P007,Noise Cancelling Headphones,199.99,5,2026-07-04
ORD002659,Tina Dougherty,East,P002,Mechanical Keyboard,89.99,2,2026-06-30
ORD002660,Sara Castro,South,P003,USB-C Hub,34.5,1,2026-05-30
ORD002661,Melissa Grant,East,P004,27in Monitor,249.0,3,2026-05-25
ORD002662,Alexander Diaz,South,P004,27in Monitor,249.0,2,2026-05-27
ORD002663,Monica Lewis,,P004,27in Monitor,249.0,5,2026-06-05
ORD002664,Dr. Janet White PhD,South,P004,27in Monitor,249.0,3,2026-04-16
ORD002665,Joseph Smith,North,P001,Wireless Mouse,19.99,4,2026-05-13
ORD002666,Jacob King,North,P007,Noise Cancelling Headphones,199.99,5,2026-07-07
ORD002667,Amanda Hill,North,P004,27in Monitor,249.0,4,2026-05-29
ORD002668,Michael King,South,P004,27in Monitor,249.0,5,2026-06-11
ORD002669,Samantha Roy,East,P007,Noise Cancelling Headphones,199.99,3,2026-07-08
ORD002670,Lynn Henry DDS,South,P005,Webcam HD,59.99,2,2026-07-03
ORD002671,,North,P003,USB-C Hub,34.5,5,2026-04-18
ORD002672,Brittany Fitzgerald,Central,P006,Laptop Stand,45.0,5,2026-07-03
ORD002673,Jason Singleton,East,P003,USB-C Hub,34.5,2,2026-04-21
ORD002674,Amy Davis,North,P006,Laptop Stand,45.0,2,2026-06-03
ORD002675,Mrs. Lisa Smith,North,P008,Desk Lamp,24.99,2,2026-06-30
ORD002676,Emily Fletcher,,P008,Desk Lamp,24.99,3,2026-07-06
ORD002677,Terry Black,East,P005,Webcam HD,59.99,1,2026-07-09
ORD002678,Ryan Caldwell,North,P007,Noise Cancelling Headphones,199.99,2,2026-04-21
ORD002679,Kathryn Daniel,East,P008,Desk Lamp,24.99,3,2026-04-23
ORD002680,Donald Gonzalez,South,P006,Laptop Stand,45.0,3,2026-05-31
ORD002681,Paul Massey,Central,P007,Noise Cancelling Headphones,199.99,3,2026-04-16
ORD002682,Gregory Peterson,North,P005,Webcam HD,59.99,1,2026-06-06
ORD002683,Kylie Ford,East,P006,Laptop Stand,45.0,4,2026-04-26
ORD002684,Nicholas Lopez,West,P003,USB-C Hub,34.5,1,2026-06-08
ORD002685,Pamela Kramer,North,P008,Desk Lamp,24.99,1,2026-05-05
ORD002686,Brad Ramsey,Central,P004,27in Monitor,249.0,4,2026-05-08
ORD002687,Maria Valenzuela,Central,P007,Noise Cancelling Headphones,199.99,1,2026-05-03
ORD002688,Brandi Brown,Central,P008,Desk Lamp,24.99,2,2026-06-18
ORD002689,Charles Stewart,East,P007,Noise Cancelling Headphones,199.99,1,2026-05-06
ORD002690,Stephen Thompson,South,P008,Desk Lamp,24.99,5,2026-05-12
ORD002691,Deborah Burns,North,P005,Webcam HD,59.99,2,2026-06-07
ORD002692,Martin Cole,Central,P001,Wireless Mouse,19.99,5,2026-06-11
ORD002693,Amanda Davenport,North,P001,Wireless Mouse,19.99,2,2026-05-20
ORD002694,Christine Park,Central,P007,Noise Cancelling Headphones,199.99,3,2026-05-17
ORD002695,,West,P001,Wireless Mouse,19.99,1,2026-06-17
ORD002696,Sandra Bauer,Central,P007,Noise Cancelling Headphones,199.99,4,2026-04-24
ORD002697,Deanna Mcdonald,West,P002,Mechanical Keyboard,89.99,4,2026-04-18
ORD002698,Matthew Lopez,West,P005,Webcam HD,59.99,3,2026-04-28
ORD002699,Jacqueline Gray,West,P004,27in Monitor,249.0,1,2026-06-07
ORD002700,Michael Soto,Central,P008,Desk Lamp,24.99,4,2026-07-03
ORD002701,Jason Cook,East,P004,27in Monitor,249.0,3,2026-06-13
ORD002702,Thomas Torres,South,P006,Laptop Stand,45.0,1,2026-05-28
ORD002703,Alex Lamb,Central,P004,27in Monitor,249.0,1,2026-05-27
ORD002704,Jessica Ross,East,P006,Laptop Stand,45.0,5,2026-06-30
ORD002705,Jake Morgan,East,P006,Laptop Stand,45.0,3,2026-06-16
ORD002706,Wesley Rich,West,P002,Mechanical Keyboard,89.99,3,2026-06-23
ORD002707,Katie Fisher,West,P004,27in Monitor,249.0,3,2026-06-24
ORD002708,,Central,P007,Noise Cancelling Headphones,199.99,3,2026-06-01
ORD002709,Stacie Sanford,West,P007,Noise Cancelling Headphones,199.99,2,2026-07-09
ORD002710,William Walton,North,P005,Webcam HD,59.99,1,2026-04-27
ORD002711,Tyler Waller,South,P008,Desk Lamp,24.99,2,2026-05-13
ORD002712,Rebecca Ellis,Central,P006,Laptop Stand,45.0,3,2026-04-30
ORD002713,Charles Andrade,Central,P007,Noise Cancelling Headphones,199.99,3,2026-05-13
ORD002714,David Harris,Central,P001,Wireless Mouse,19.99,1,2026-04-24
ORD002715,Michael Singleton,North,P003,USB-C Hub,34.5,5,2026-05-19
ORD002716,Gregory Ruiz,North,P006,Laptop Stand,45.0,1,2026-06-16
ORD002717,Susan Barnett,Central,P007,Noise Cancelling Headphones,199.99,3,2026-06-29
ORD002718,Pamela Davis,West,P008,Desk Lamp,24.99,1,2026-04-27
ORD002719,Brandi Mejia,East,P004,27in Monitor,249.0,1,2026-07-05
ORD002720,Monica Coleman,North,P007,Noise Cancelling Headphones,199.99,4,2026-05-21
ORD002721,John Yang,South,P004,27in Monitor,249.0,3,2026-06-07
ORD002722,Lee Tate,South,P003,USB-C Hub,34.5,1,2026-05-19
ORD002723,,South,P004,27in Monitor,249.0,1,2026-06-22
ORD002724,Maria Taylor,North,P007,Noise Cancelling Headphones,199.99,5,2026-05-02
ORD002725,Jeffrey Morgan,East,P006,Laptop Stand,45.0,2,2026-06-13
ORD002726,Dustin Hughes,East,P002,Mechanical Keyboard,89.99,4,2026-06-28
ORD002727,Tyler Fisher,North,P005,Webcam HD,59.99,2,2026-04-30
ORD002728,Sandra Marshall,Central,P006,Laptop Stand,45.0,1,2026-04-23
ORD002729,Ashley Huffman,South,P003,USB-C Hub,34.5,4,2026-06-27
ORD002730,Francis Andrews,South,P004,27in Monitor,249.0,1,2026-05-20
ORD002731,John Choi,South,P004,27in Monitor,249.0,1,2026-05-22
ORD002732,Elizabeth Green,East,P002,Mechanical Keyboard,89.99,4,2026-06-12
ORD002733,Rebekah Cole,East,P003,USB-C Hub,34.5,4,2026-05-19
ORD002734,George Nichols,East,P001,Wireless Mouse,19.99,2,2026-05-18
ORD002735,Veronica Schmidt,East,P004,27in Monitor,249.0,5,2026-05-20
ORD002736,Brittany Rogers,Central,P005,Webcam HD,59.99,2,2026-07-09
ORD002737,Christina Hess,South,P001,Wireless Mouse,19.99,1,2026-06-20
ORD002738,Anthony Campbell,West,P001,Wireless Mouse,19.99,3,2026-04-26
ORD002739,Jacob Small DDS,West,P008,Desk Lamp,24.99,1,2026-05-08
ORD002740,Edward Fuentes,Central,P005,Webcam HD,59.99,4,2026-06-03
ORD002741,Howard Smith,South,P007,Noise Cancelling Headphones,199.99,3,2026-05-15
ORD002742,Linda Howard,North,P008,Desk Lamp,24.99,2,2026-04-19
ORD002743,Danielle Miller,Central,P006,Laptop Stand,45.0,4,2026-04-24
ORD002744,Mackenzie Jordan,South,P003,USB-C Hub,34.5,2,2026-05-10
ORD002745,Melissa Sanchez,North,P003,USB-C Hub,34.5,1,2026-06-29
ORD002746,Morgan Mills,Central,P001,Wireless Mouse,19.99,2,2026-05-27
ORD002747,Jake Thomas,West,P002,Mechanical Keyboard,89.99,4,2026-07-12
ORD002748,Sonia Reyes,North,P004,27in Monitor,249.0,5,2026-07-13
ORD002749,Timothy Curry,North,P006,Laptop Stand,45.0,2,2026-05-24
ORD002750,Trevor Scott,South,P008,Desk Lamp,24.99,4,2026-06-13
ORD002751,Sara Hamilton,North,P006,Laptop Stand,45.0,3,2026-04-26
ORD002752,Dean Turner,West,P005,Webcam HD,59.99,5,2026-06-01
ORD002753,Dana Lindsey,South,P001,Wireless Mouse,19.99,5,2026-05-19
ORD002754,Philip Kim,Central,P001,Wireless Mouse,19.99,3,2026-06-22
ORD002755,Destiny Powers,South,P001,Wireless Mouse,19.99,3,2026-06-09
ORD002756,Megan Nelson,East,P006,Laptop Stand,45.0,1,2026-05-22
ORD002757,Jason Anderson,South,P003,USB-C Hub,34.5,4,2026-05-10
ORD002758,Vanessa Flores,West,P007,Noise Cancelling Headphones,199.99,2,2026-05-05
ORD002759,Frederick Brown,North,P003,USB-C Hub,34.5,3,2026-05-11
ORD002760,Samantha Matthews,South,P002,Mechanical Keyboard,89.99,2,2026-06-12
ORD002761,James Spears,North,P003,USB-C Hub,34.5,2,2026-04-17
ORD002762,Gregory Wallace,Central,P007,Noise Cancelling Headphones,199.99,2,2026-05-27
ORD002763,Christine Wolfe,West,P007,Noise Cancelling Headphones,199.99,2,2026-06-15
ORD002764,Andrew Phelps,South,P003,USB-C Hub,34.5,5,2026-07-12
ORD002765,Kristina Reed,Central,P005,Webcam HD,59.99,5,2026-05-04
ORD002766,Mrs. Dorothy Stewart,North,P004,27in Monitor,249.0,5,2026-06-15
ORD002767,Mario Jackson,North,P004,27in Monitor,249.0,2,2026-05-17
ORD002768,Zachary Johnson,East,P003,USB-C Hub,34.5,1,2026-07-12
ORD002769,Katherine Young,West,P006,Laptop Stand,45.0,5,2026-07-07
ORD002770,Lawrence Atkinson,Central,P005,Webcam HD,59.99,1,2026-04-24
ORD002771,Willie Duncan,East,P001,Wireless Mouse,19.99,4,2026-05-02
ORD002772,Richard Navarro,Central,P001,Wireless Mouse,19.99,4,2026-05-22
ORD002773,Paul Barnes,Central,P008,Desk Lamp,24.99,2,2026-06-08
ORD002774,Jack Garcia,West,P007,Noise Cancelling Headphones,199.99,3,2026-07-04
ORD002775,Pamela Stewart,South,P007,Noise Cancelling Headphones,199.99,2,2026-06-03
ORD002776,Scott Simpson,South,P003,USB-C Hub,34.5,2,2026-05-27
ORD002777,Joanna Bradshaw,South,P003,USB-C Hub,34.5,5,2026-05-01
ORD002778,Joseph Cook,Central,P002,Mechanical Keyboard,89.99,1,2026-05-27
ORD002779,Terry Reyes,North,P005,Webcam HD,59.99,5,2026-06-13
ORD002780,Jennifer Fields,West,P001,Wireless Mouse,19.99,1,2026-06-10
ORD002781,Manuel Duarte,East,P003,USB-C Hub,34.5,1,2026-06-08
ORD002782,Theresa Nguyen,,P004,27in Monitor,249.0,5,2026-05-08
ORD002782,Kaitlyn Davis,Central,P003,USB-C Hub,34.5,3,2026-05-19
ORD002784,Sophia Valdez,West,P006,Laptop Stand,45.0,5,2026-06-04
ORD002785,Sarah Martin,Central,P001,Wireless Mouse,19.99,1,2026-05-19
ORD002786,Casey Giles,South,P007,Noise Cancelling Headphones,199.99,2,2026-07-07
ORD002787,Edward Kline,West,P007,Noise Cancelling Headphones,199.99,2,2026-05-04
ORD002788,David Morrison,West,P002,Mechanical Keyboard,89.99,5,2026-07-14
ORD002789,,North,P005,Webcam HD,59.99,1,2026-04-26
ORD002790,Erin Mora,South,P004,27in Monitor,249.0,2,2026-04-30
ORD002791,Victor Smith,West,P004,27in Monitor,249.0,3,2026-04-18
ORD002792,Sharon Cowan,North,P008,Desk Lamp,24.99,3,2026-07-02
ORD002793,Jason Green,East,P002,Mechanical Keyboard,89.99,1,2026-06-19
ORD002794,Ricardo Holland,North,P002,Mechanical Keyboard,89.99,3,2026-06-03
ORD002795,John Barber,Central,P007,Noise Cancelling Headphones,199.99,1,2026-05-12
ORD002796,Rodney Mack,East,P004,27in Monitor,249.0,5,2026-05-18
ORD002797,Kayla Banks,West,P003,USB-C Hub,34.5,4,2026-05-24
ORD002798,Charles Baker,South,P006,Laptop Stand,45.0,5,2026-06-29
ORD002799,Ashley Jackson,Central,P003,USB-C Hub,34.5,3,2026-05-23
ORD002800,Thomas Pope,Central,P008,Desk Lamp,24.99,3,2026-05-04
ORD002801,Martin Jones,West,P008,Desk Lamp,24.99,2,2026-07-05
ORD002802,David Green V,West,P008,Desk Lamp,24.99,-1,2026-05-26
ORD002803,Melissa Carroll,West,P008,Desk Lamp,24.99,3,2026-06-08
ORD002804,Brittany Roberts,Central,P005,Webcam HD,59.99,4,2026-05-05
ORD002805,Jack Carter,South,P005,Webcam HD,59.99,1,2026-07-10
ORD002806,Mark Alvarez,Central,P006,Laptop Stand,45.0,2,2026-05-25
ORD002807,Patrick Neal,East,P005,Webcam HD,59.99,-1,2026-04-29
ORD002808,James Walsh,South,P007,Noise Cancelling Headphones,199.99,1,2026-04-18
ORD002809,Eric Silva,North,P007,Noise Cancelling Headphones,199.99,2,2026-05-09
ORD002810,Nichole Ferrell,South,P001,Wireless Mouse,19.99,1,2026-05-22
ORD002811,,Central,P002,Mechanical Keyboard,89.99,2,2026-04-30
ORD002812,Emily Brooks,Central,P001,Wireless Mouse,19.99,3,2026-07-02
ORD002813,Mr. Joseph Thompson,West,P005,Webcam HD,59.99,1,2026-07-05
ORD002814,Travis Peterson,,P008,Desk Lamp,24.99,3,2026-05-13
ORD002815,Donald Strickland,Central,P007,Noise Cancelling Headphones,199.99,4,2026-06-26
ORD002816,Heather Stevens,Central,P006,Laptop Stand,45.0,4,2026-07-07
ORD002817,Sara Singleton,North,P005,Webcam HD,59.99,4,2026-06-25
ORD002818,Crystal Harris,South,P001,Wireless Mouse,19.99,1,2026-06-14
ORD002819,Brett Rivera,North,P002,Mechanical Keyboard,89.99,2,2026-04-22
ORD002820,Kimberly Figueroa,North,P005,Webcam HD,59.99,2,2026-07-03
ORD002821,Amy Knight,West,P007,Noise Cancelling Headphones,199.99,5,2026-05-08
ORD002822,Patrick Norris,South,P001,Wireless Mouse,19.99,4,2026-06-13
ORD002823,Michael Bryant,West,P007,Noise Cancelling Headphones,199.99,4,2026-04-19
ORD002824,,South,P002,Mechanical Keyboard,89.99,5,2026-05-03
ORD002825,Amy Leach,East,P008,Desk Lamp,24.99,1,2026-06-02
ORD002826,Darren Willis,Central,P006,Laptop Stand,45.0,3,2026-06-07
ORD002827,Joshua Harrington,North,P004,27in Monitor,249.0,5,2026-05-14
ORD002828,Christina Wilson,South,P006,Laptop Stand,45.0,3,2026-04-23
ORD002829,Joshua Lewis,South,P001,Wireless Mouse,19.99,2,2026-05-29
ORD002830,Lauren Callahan,South,P008,Desk Lamp,24.99,2,2026-04-26
ORD002831,Paula Lee,South,P005,Webcam HD,59.99,5,2026-06-27
ORD002832,Joy Smith,South,P006,Laptop Stand,45.0,5,2026-06-22
ORD002833,Katherine Thompson,East,P006,Laptop Stand,45.0,2,2026-05-31
ORD002834,Tiffany Evans,West,P008,Desk Lamp,24.99,3,2026-07-03
ORD002835,Donald Hoffman,North,P001,Wireless Mouse,19.99,3,2026-05-13
ORD002836,William Bautista,East,P004,27in Monitor,249.0,3,2026-05-29
ORD002837,William Ruiz,West,P005,Webcam HD,59.99,1,2026-04-30
ORD002838,Jeffrey Torres,Central,P008,Desk Lamp,24.99,2,2026-07-08
ORD002839,Mark Ryan,Central,P001,Wireless Mouse,19.99,2,2026-05-02
ORD002840,Pamela Lewis,Central,P004,27in Monitor,249.0,2,2026-05-31
ORD002841,Joseph Garcia,Central,P001,Wireless Mouse,19.99,5,2026-05-13
ORD002842,Laura Moore,West,P006,Laptop Stand,45.0,2,2026-04-30
ORD002843,Rachel Phelps,East,P003,USB-C Hub,34.5,3,2026-06-09
ORD002844,Tyler Zavala,South,P006,Laptop Stand,45.0,2,2026-06-13
ORD002845,Penny Adams,North,P002,Mechanical Keyboard,89.99,5,2026-07-08
ORD002846,Scott Torres,West,P005,Webcam HD,59.99,4,2026-04-29
ORD002847,Hector Mcgee,East,P007,Noise Cancelling Headphones,199.99,5,2026-05-26
ORD002848,James Butler,West,P005,Webcam HD,59.99,4,2026-06-23
ORD002849,Wayne Gomez,Central,P001,Wireless Mouse,19.99,1,2026-06-27
ORD002850,Pamela Smith,East,P001,Wireless Mouse,19.99,5,2026-06-18
ORD002851,Mitchell Phillips,East,P007,Noise Cancelling Headphones,199.99,5,2026-05-19
ORD002852,Richard Nguyen,Central,P005,Webcam HD,59.99,5,2026-06-05
ORD002853,Daniel Shaw,Central,P006,Laptop Stand,45.0,4,2026-07-02
ORD002854,David Nguyen,South,P002,Mechanical Keyboard,89.99,5,2026-05-29
ORD002855,Julie Maddox,Central,P002,Mechanical Keyboard,89.99,2,2026-04-20
ORD002856,,East,P002,Mechanical Keyboard,89.99,4,2026-05-29
ORD002857,Lawrence Brooks,East,P005,Webcam HD,59.99,3,2026-04-25
ORD002858,Desiree Wood,Central,P003,USB-C Hub,34.5,5,2026-07-08
ORD002859,Chad Brady,East,P001,Wireless Mouse,19.99,2,2026-05-15
ORD002860,Jennifer Hernandez,West,P002,Mechanical Keyboard,89.99,5,2026-04-29
ORD002861,,North,P006,Laptop Stand,45.0,5,2026-05-08
ORD002862,Pamela Green,Central,P003,USB-C Hub,34.5,1,2026-06-02
ORD002863,Alex Barton,South,P007,Noise Cancelling Headphones,199.99,4,2026-04-22
ORD002864,Michelle Edwards,North,P006,Laptop Stand,45.0,5,2026-07-01
ORD002865,Jill Wilkerson,West,P006,Laptop Stand,45.0,2,2026-05-02
ORD002866,Joel Cook,South,P004,27in Monitor,249.0,5,2026-06-15
ORD002867,Dawn Adkins,East,P008,Desk Lamp,24.99,3,2026-04-18
ORD002868,Jason Foster,Central,P001,Wireless Mouse,19.99,5,2026-05-29
ORD002869,Joseph Durham,South,P001,Wireless Mouse,19.99,3,2026-06-01
ORD002870,Jeffrey Johnson,Central,P002,Mechanical Keyboard,89.99,3,2026-05-31
ORD002871,Rachel Vasquez,East,P008,Desk Lamp,24.99,1,2026-06-06
ORD002872,Morgan Cunningham,Central,P004,27in Monitor,249.0,-1,2026-07-12
ORD002873,Kim Lindsey,East,P006,Laptop Stand,45.0,4,2026-07-01
ORD002874,Thomas Bishop,West,P007,Noise Cancelling Headphones,199.99,4,2026-07-14
ORD002875,Pamela Jordan,South,P002,Mechanical Keyboard,89.99,1,2026-05-10
ORD002876,Spencer Stevenson,West,P003,USB-C Hub,34.5,5,2026-06-13
